trial,variant,scan_threads,scan_units,scan_resident,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,warp1024,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp-radix2-10x10","experimental",0.000000,"eight dependency-closed warp-register subgraphs per persistent CTA role",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp-radix2+homogeneous-warp-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.814752,1.257421,1.257905,0.000484,0,0,0,0,0,7,natural,natural,"",2.609760,3181.114921,598.629176,3335640759.615510,fused,shoup,-1
1,warp256,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.818080,0.831027,0.831523,0.000496,0,0,0,0,0,7,natural,natural,"",2.608960,4813.320133,639.174997,5047131972.029625,fused,shoup,-1
1,warp256,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.819520,0.967526,0.968034,0.000507,0,0,0,0,0,7,natural,natural,"",2.603168,4134.253961,625.957084,4335079481.633277,fused,shoup,-1
1,warp256_static,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.819104,0.700979,0.701561,0.000582,0,0,0,0,0,7,natural,natural,"",2.612960,5706.303629,652.204762,5983493034.396303,fused,shoup,-1
1,warp256_static,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.840928,0.755968,0.756463,0.000495,0,0,0,0,0,7,natural,natural,"",2.604352,5291.229436,645.031447,5548256196.793229,fused,shoup,-1
1,warp256_static_io,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.825184,0.592845,0.593340,0.000496,0,0,0,0,0,7,natural,natural,"",2.617184,6747.127923,662.776953,7074876408.909215,fused,shoup,-1
1,warp256_static_io,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.822464,0.613939,0.614437,0.000498,0,0,0,0,0,7,natural,natural,"",2.612896,6515.303504,661.233627,6831790887.125772,fused,shoup,-1
1,warp256_static_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.826880,0.576051,0.576541,0.000490,0,0,0,0,0,7,natural,natural,"",2.598688,6943.827510,666.486822,7281130874.652946,fused,shoup,-1
1,warp256_static_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.828704,0.723712,0.724250,0.000538,0,0,0,0,0,7,natural,natural,"",2.626240,5527.060281,647.389966,5795542761.620386,fused,shoup,-1
1,warp256_static_io_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","8+7","full-scratch","1",8,0,3,20,2.829888,0.419430,0.419919,0.000488,0,0,0,0,0,7,natural,natural,"",2.621056,9536.743053,681.387523,9999999883.139027,fused,shoup,-1
1,warp256_static_io_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.822944,0.624486,0.624901,0.000415,0,0,0,0,0,7,natural,natural,"",2.615232,6405.263725,659.776151,6716405815.751870,fused,shoup,-1
2,v06,256,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.815680,0.348723,0.349211,0.000488,0,0,0,0,0,7,natural,natural,"",2.613536,11470.415408,692.288362,12027602306.336721,fused,shoup,-1
2,warp1024,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp-radix2-10x10","experimental",0.000000,"eight dependency-closed warp-register subgraphs per persistent CTA role",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp-radix2+homogeneous-warp-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.815904,1.255680,1.256191,0.000511,0,0,0,0,0,7,natural,natural,"",2.607008,3185.525063,598.928650,3340265128.731093,fused,shoup,-1
2,warp256,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.816192,0.831642,0.832208,0.000566,0,0,0,0,0,7,natural,natural,"",2.607392,4809.764467,639.465352,5043403586.109859,fused,shoup,-1
2,warp256,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.819520,0.966502,0.967013,0.000511,0,0,0,0,0,7,natural,natural,"",2.608384,4138.634452,625.546742,4339672759.132270,fused,shoup,-1
2,warp256_static,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.815232,0.701184,0.701773,0.000589,0,0,0,0,0,7,natural,natural,"",2.608000,5704.636934,653.123492,5981745377.934471,fused,shoup,-1
2,warp256_static,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.813568,0.757965,0.758476,0.000511,0,0,0,0,0,7,natural,natural,"",2.605824,5277.289992,647.526129,5533639630.851130,fused,shoup,-1
2,warp256_static_io,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.827296,0.593101,0.593635,0.000534,0,0,0,0,0,7,natural,natural,"",2.603488,6744.216317,664.023326,7071823368.855283,fused,shoup,-1
2,warp256_static_io,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.837312,0.613734,0.614297,0.000563,0,0,0,0,0,7,natural,natural,"",2.618496,6517.477644,659.028278,6834070637.956777,fused,shoup,-1
2,warp256_static_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.812832,0.578765,0.579256,0.000492,0,0,0,0,0,7,natural,natural,"",2.611712,6911.270391,666.299215,7246992262.012745,fused,shoup,-1
2,warp256_static_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.812960,0.722893,0.723369,0.000476,0,0,0,0,0,7,natural,natural,"",2.610272,5533.323730,650.816607,5802110463.836920,fused,shoup,-1
2,warp256_static_io_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","8+7","full-scratch","1",8,0,3,20,2.821760,0.419430,0.419939,0.000508,0,0,0,0,0,7,natural,natural,"",2.605312,9536.743053,684.169729,9999999883.139027,fused,shoup,-1
2,warp256_static_io_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.817408,0.624179,0.624739,0.000560,0,0,0,0,0,7,natural,natural,"",2.607456,6408.415592,661.261592,6719710788.270806,fused,shoup,-1
3,v06,256,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.824640,0.347597,0.348158,0.000562,0,0,0,0,0,7,natural,natural,"",2.619040,11507.585987,690.693971,12066578483.959026,fused,shoup,-1
3,warp1024,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp-radix2-10x10","experimental",0.000000,"eight dependency-closed warp-register subgraphs per persistent CTA role",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp-radix2+homogeneous-warp-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.817312,1.256704,1.257227,0.000523,0,0,0,0,0,7,natural,natural,"",2.603168,3182.929080,599.054922,3337543043.437497,fused,shoup,-1
3,warp256,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.822208,0.830464,0.830946,0.000481,0,0,0,0,0,7,natural,natural,"",2.614400,4816.584432,638.256605,5050554837.262147,fused,shoup,-1
3,warp256,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.830944,0.966912,0.967370,0.000458,0,0,0,0,0,7,natural,natural,"",2.618112,4136.881244,623.444494,4337834387.543751,fused,shoup,-1
3,warp256_static,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.832928,0.700774,0.701264,0.000490,0,0,0,0,0,7,natural,natural,"",2.615296,5707.971299,650.512469,5985241712.364580,fused,shoup,-1
3,warp256_static,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.835744,0.757299,0.757818,0.000518,0,0,0,0,0,7,natural,natural,"",2.605408,5281.928306,645.322512,5538503254.974668,fused,shoup,-1
3,warp256_static_io,128,4,2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.822560,0.593101,0.593596,0.000495,0,0,0,0,0,7,natural,natural,"",2.607424,6744.216317,664.111511,7071823368.855283,fused,shoup,-1
3,warp256_static_io,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.818208,0.613581,0.614138,0.000557,0,0,0,0,0,7,natural,natural,"",2.603104,6519.108568,662.812092,6835780785.766868,fused,shoup,-1
3,warp256_static_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","128+128","4+4","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.829376,0.579635,0.580157,0.000521,0,0,0,0,0,7,natural,natural,"",2.621248,6900.892113,663.321405,7236109848.273848,fused,shoup,-1
3,warp256_static_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-radix2-10x10","experimental",0.000000,"warp256 subgraphs with XOR-swizzled full-sector boundary and final writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-radix2+homogeneous-warp256-static-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.819040,0.720742,0.721227,0.000485,0,0,0,0,0,7,natural,natural,"",2.609024,5549.833027,650.532748,5819421715.775430,fused,shoup,-1
3,warp256_static_io_half,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","128+128","4+4","4+4","1+1","0+0","0+0","8+7","full-scratch","1",8,0,3,20,2.824576,0.419277,0.419772,0.000496,0,0,0,0,0,7,natural,natural,"",2.601888,9540.236818,684.258889,10003663361.929745,fused,shoup,-1
3,warp256_static_io_half,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-static-io-radix2-10x10","experimental",0.000000,"warp256 subgraphs with coalesced row-packet input and XOR-swizzled full-sector writers",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-static-io-radix2+homogeneous-warp256-static-io-radix2","256+256","8+8","4+4","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,2.822272,0.623718,0.624231,0.000512,0,0,0,0,0,7,natural,natural,"",2.616576,6413.150746,659.786588,6724675956.734247,fused,shoup,-1
1,v06,256,4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,4,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,10.904864,1.108736,1.109313,0.000577,0,0,0,0,0,7,natural,natural,"",10.149472,14430.846882,721.921563,15131839700.201445,fused,shoup,-1
1,warp1024,256,8,1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp-radix2-10x10","experimental",0.000000,"eight dependency-closed warp-register subgraphs per persistent CTA role",hierarchical-dataflow,0,named-barrier,0,0,0,1,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp-radix2+homogeneous-warp-radix2","256+256","8+8","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,10.905216,4.599757,4.600223,0.000466,0,0,0,0,0,7,natural,natural,"",10.134016,3478.444836,624.049568,3647413772.016866,fused,shoup,-1
1,warp256,128,4,3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-homogeneous-warp256-radix2-10x10","experimental",0.000000,"two independent four-warp subgraphs with an eight-stage register prefix",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,16,998244353,30,0,0,0,dataflow-radix4,"10+10","homogeneous-warp256-radix2+homogeneous-warp256-radix2","128+128","4+4","0+0","1+1","0+0","0+0","9+11","full-scratch","1",8,0,3,20,10.902432,4.436070,4.436553,0.000482,0,0,0,0,0,7,natural,natural,"",10.135968,3606.795746,628.079772,3781999456.185531,fused,shoup,-1
